userId,movieId,rating,timestamp
4,1291,4.0,964538763
4,1391,1.0,945173766
4,1517,4.0,945079790
4,1580,3.0,986935244
4,1617,2.0,945079837
4,1704,1.0,945629015
4,1732,4.0,945079889
4,1923,3.0,986934870
4,1968,4.0,986934786
4,2174,5.0,964539855
4,2324,1.0,964622590
4,2571,1.0,945173385
4,2628,1.0,986848894
4,2683,4.0,945079790
4,2762,4.0,964539986
4,2791,5.0,964539628
4,2858,5.0,964539140
4,2959,2.0,945078528
4,2997,4.0,986848610
4,3897,4.0,986934465
4,3996,4.0,986849130
4,4027,3.0,986849201
4,4226,2.0,1007569424
4,4896,4.0,1007574532
5,1,4.0,847434962
5,21,4.0,847435238
5,34,4.0,847434881
5,39,3.0,847434961
5,50,4.0,847434881
5,110,4.0,847434880
5,150,3.0,847434748
5,153,3.0,847434802
5,253,3.0,847435292
5,296,5.0,847434748
5,300,3.0,847435337
5,316,2.0,847434832
5,318,3.0,847434880
5,344,3.0,847434802
5,349,3.0,847434832
5,357,2.0,847435238
5,364,3.0,847434882
5,367,4.0,847435129
5,380,2.0,847434748
5,410,3.0,847435292
5,457,4.0,847434801
5,527,5.0,847434960
5,588,4.0,847434801
5,589,3.0,847435258
5,590,5.0,847434747
5,592,3.0,847434747
5,595,5.0,847434832
5,597,3.0,847434962
5,608,3.0,847435258
6,2,4.0,845553522
6,6,4.0,845553757
6,10,3.0,845553253
6,16,4.0,845553819
6,19,2.0,845553382
6,21,2.0,845553382
6,32,4.0,845553426
6,34,4.0,845553354
6,47,4.0,845553317
6,50,1.0,845553381
6,95,4.0,845553559
6,104,4.0,845554349
6,110,5.0,845553283
6,141,4.0,845553586
6,150,4.0,845553110
6,153,3.0,845553146
6,161,3.0,845553253
6,165,3.0,845553146
6,185,3.0,845553283
6,208,3.0,845553253
6,231,3.0,845553174
6,253,3.0,845553283
6,288,2.0,845553283
6,292,4.0,845553253
6,293,3.0,845553660
6,296,2.0,845553110
6,316,5.0,845553174
6,317,4.0,845553457
6,318,5.0,845553200
6,329,4.0,845553200
6,339,4.0,845553253
6,344,3.0,845553146
6,349,5.0,845553146
6,356,5.0,845553200
6,357,3.0,845553457
6,364,5.0,845553317
6,367,4.0,845553317
6,377,5.0,845553317
6,380,4.0,845553110
6,410,3.0,845553354
6,434,4.0,845553200
6,454,4.0,845553283
6,457,5.0,845553174
6,480,5.0,845553200
6,500,5.0,845553354
6,527,3.0,845553426
6,539,3.0,845553426
6,587,5.0,845553381
6,588,5.0,845553146
6,589,3.0,845553317
6,590,5.0,845553109
6,592,3.0,845553109
6,593,4.0,845553174
6,595,5.0,845553174
6,597,4.0,845553354
6,608,3.0,845553844
6,736,5.0,845553619
6,780,5.0,845556915
6,1073,3.0,845555571
7,1,4.5,1106635946
7,50,4.5,1106635993
7,150,4.5,1106635925
7,165,4.0,1106635987
7,260,5.0,1106635933
7,356,5.0,1106635915
7,380,3.0,1106635937
7,480,5.0,1106635917
7,587,2.0,1106635714
7,588,3.0,1106635971
7,589,2.5,1106635940
7,592,3.0,1106635922
7,593,5.0,1106635912
7,595,3.5,1106712636
7,648,4.0,1106635981
7,750,4.0,1106636810
7,780,4.5,1106635943
7,924,4.0,1106712615
7,1101,4.0,1106635502
7,1196,4.0,1106635996
7,1208,4.0,1106635462
7,1210,4.0,1106635965
7,1219,5.0,1106635496
7,1220,4.5,1106635464
7,1240,5.0,1106712575
7,1246,1.5,1106635678
7,1270,5.0,1106635681
7,1517,3.5,1106635489
7,1584,5.0,1106635423
7,1610,4.0,1106635429
7,1617,3.0,1107127060
7,1682,3.0,1106635653
7,1784,0.5,1106635416
7,1917,4.0,1106635484
7,1923,1.5,1106635444
7,2324,2.0,1106712559
7,2628,1.5,1106712553
7,2683,2.0,1106635420
7,2762,4.5,1106635648
7,2858,4.0,1106712546
7,3114,4.5,1106635500
7,3578,1.5,1106636534
7,3793,3.5,1106635630
7,4306,4.0,1106635524
7,4886,4.0,1106636531
7,4896,4.0,1106636718
7,4963,4.0,1106636702
7,4993,4.5,1106636589
7,4995,4.5,1106636610
7,5218,3.5,1106712866
7,5349,3.5,1106636606
7,5378,0.5,1106635735
7,5445,4.0,1106636707
7,5618,5.0,1106713586
7,5816,4.5,1106635705
7,5952,4.5,1106636527
7,5989,4.0,1106636600
7,6365,4.0,1106712831
7,6539,4.5,1106636584
7,7153,4.0,1106636520
7,8360,3.5,1106636782
7,8368,2.5,1106636592
7,8961,4.0,1106636064
7,32587,3.5,1128486479
7,33794,2.0,1121041002
7,48516,1.0,1169687318
7,49272,4.5,1165876367
8,2,4.0,839463806
8,10,2.0,839463509
8,21,4.0,839463564
8,32,3.0,839463624
8,34,5.0,839463546
8,39,3.0,839463644
8,47,4.0,839463546
8,50,5.0,839463644
8,110,3.0,839463527
8,141,3.0,839464076
8,150,4.0,839463422
8,153,2.0,839463451
8,185,5.0,839463509
8,208,3.0,839463509
8,231,4.0,839463470
8,253,5.0,839463509
8,292,3.0,839463489
8,296,4.0,839463422
8,317,3.0,839463644
8,318,5.0,839463489
8,339,3.0,839463509
8,356,3.0,839463527
8,357,5.0,839463767
8,364,5.0,839463546
8,367,3.0,839463564
8,377,4.0,839463644
8,380,5.0,839463422
8,454,4.0,839463546
8,457,3.0,839463489
8,480,4.0,839463527
8,500,2.0,839463624
8,527,5.0,839463728
8,539,3.0,839463728
8,586,3.0,839463702
8,587,3.0,839463702
8,590,5.0,839463422
8,592,3.0,839463422
8,593,4.0,839463470
8,597,3.0,839463728
9,223,4.0,1044656650
9,1198,5.0,1044656716
9,1270,5.0,1044657088
9,2011,3.0,1044657200
9,2012,4.0,1044657237
9,4993,5.0,1044657051
9,5218,4.0,1044656811
9,5378,3.0,1044656811
9,5445,4.0,1044656792
9,5952,5.0,1044656908
10,296,1.0,1455303387
10,356,3.5,1455301685
10,588,4.0,1455306173
10,597,3.5,1455357645
10,912,4.0,1455302254
10,1307,3.0,1455357613
10,1784,3.5,1455301699
10,2571,0.5,1455356378
10,2762,0.5,1455356388
10,2858,1.0,1455356578
10,2959,0.5,1455356582
10,3578,4.0,1455356591
10,4306,4.5,1455356595
10,4993,4.0,1455356385
10,4995,4.0,1455301798
10,5952,4.0,1455356588
10,6377,3.5,1455306101
10,7153,4.0,1455356347
10,8961,2.5,1455302401
10,33794,5.0,1455302031
10,49272,5.0,1455302162
10,54286,3.5,1455356320
10,58559,4.5,1455302113
10,68954,4.0,1455304158
10,72998,2.5,1455356351
11,6,5.0,902154266
11,10,3.0,902154316
11,95,3.0,902154458
11,110,5.0,902154266
11,150,5.0,902154266
11,153,3.0,902154593
11,165,3.0,902154567
11,208,3.0,902154706
11,292,4.0,902154383
11,318,4.0,902155070
11,349,5.0,902154342
11,356,5.0,901200263
11,377,3.0,902154431
11,380,4.0,902154431
11,434,3.0,902154685
11,457,5.0,902154316
11,480,4.0,902154383
11,589,4.0,902154266
11,593,5.0,902155102
11,648,4.0,902154514
11,733,4.0,902154431
11,736,4.0,902154542
11,780,4.0,902154487
11,1101,5.0,901200233
11,1210,4.0,902154266
11,1391,1.0,902154685
11,1584,5.0,902155136
11,1704,4.0,902155102
11,1721,5.0,902154989
11,1784,5.0,902155043
11,1917,4.0,901200037
11,1923,4.0,904510428
11,2028,5.0,902153951
12,39,4.0,1247264471
12,357,3.5,1247264106
12,1265,3.5,1247264118
12,1721,5.0,1247264463
13,47,5.0,987895819
13,597,3.0,987456968
13,1198,5.0,987456848
13,1721,4.0,987456818
13,2174,3.0,987456818
13,2571,5.0,987457007
13,3578,5.0,987895902
13,3793,4.0,987895902
13,3897,4.0,987895582
13,3996,5.0,987895902
13,4011,5.0,987895651
14,19,1.0,835441168
14,32,4.0,835441168
14,39,3.0,835441186
14,47,5.0,835441133
14,95,5.0,835441295
14,110,5.0,835441107
14,150,4.0,835440977
14,153,2.0,835441012
14,231,3.0,835441042
14,288,4.0,835441107
14,296,3.0,835440978
14,318,3.0,835441042
14,339,4.0,835441066
14,344,2.0,835441012
14,356,4.0,835441239
14,367,1.0,835441210
14,377,3.0,835441328
14,434,4.0,835441066
14,480,3.0,835441262
14,527,3.0,835441371
14,539,4.0,835441415
14,586,3.0,835441451
14,590,4.0,835440977
14,592,2.0,835440976
14,593,4.0,835441086
14,597,3.0,835441431
15,1,2.5,1510577970
15,47,3.5,1510571970
15,260,5.0,1510571946
15,293,3.0,1510571962
15,296,4.0,1510571877
15,318,5.0,1510571866
15,356,5.0,1510571873
15,364,3.0,1510577958
15,527,5.0,1510571982
15,588,3.0,1510577985
15,589,5.0,1510572012
15,780,3.5,1510572881
15,858,4.0,1510571941
15,1196,5.0,1510572645
15,1198,4.0,1510571989
15,1200,5.0,1510572775
15,1210,5.0,1510572653
15,1214,5.0,1510572684
15,1240,4.0,1510572646
15,1265,3.5,1510572001
15,1270,5.0,1510571953
15,1527,3.0,1510572660
15,1653,4.5,1510572798
15,2011,5.0,1510572060
15,2012,4.0,1510572114
15,2028,3.5,1510571984
15,2329,4.5,1510572005
15,2571,4.0,1510571744
15,2762,3.0,1510571764
15,2858,4.0,1510571751
15,2916,4.5,1510572872
15,2959,2.5,1510571747
15,3147,5.0,1510571797
15,3578,5.0,1510571768
15,3949,4.0,1510572144
15,4022,3.5,1510572048
15,4226,1.5,1510571774
15,4306,3.0,1510577965
15,4886,3.5,1510577956
15,4993,3.5,1510571754
15,4995,5.0,1510571789
15,5445,4.0,1510571793
15,5618,3.0,1510578001
15,5952,3.5,1510571759
15,5989,5.0,1510571938
15,6377,3.0,1510577979
15,6874,3.0,1510572077
15,7438,3.0,1510572163
15,8360,2.5,1510578083
15,8961,2.5,1510577973
15,48780,4.5,1510572075
15,58559,2.0,1510571886
15,59315,2.0,1510572096
15,60069,3.5,1510577951
15,68954,3.5,1510577953
15,72998,3.0,1510572052
15,79132,3.5,1510571930
16,47,3.5,1377477814
16,50,4.0,1377476781
16,111,4.5,1377477446
16,260,3.0,1377476936
16,293,4.0,1377477870
16,296,3.0,1377477302
16,318,4.0,1377476766
16,356,3.5,1377477951
16,527,4.0,1377476787
16,541,4.5,1377477340
16,593,3.0,1377476977
16,608,4.5,1377477406
16,750,4.5,1377476825
16,858,2.5,1377476772
16,904,3.5,1377476805
16,912,3.5,1377476810
16,1089,4.0,1377477608
16,1136,4.0,1377476972
16,1193,4.0,1377476813
16,1196,3.0,1377476993
16,1197,4.0,1377477008
16,1198,3.5,1377476852
16,1208,4.0,1377477450
16,1213,3.5,1377476956
16,1214,4.0,1377477839
16,1219,3.0,1377477594
16,1222,4.5,1377477957
16,1617,3.5,1377477542
16,1704,3.5,1377477954
16,2329,3.5,1377477278
16,2571,3.5,1377476921
16,2762,3.5,1377477612
16,2858,3.5,1377476998
16,2959,3.5,1377476874
16,3949,4.0,1377477886
16,4011,3.0,1377477891
16,4226,4.5,1377476925
16,4878,3.5,1377477936
16,4973,4.0,1377476860
16,4993,3.5,1377477289
16,5618,4.5,1377476877
16,5952,3.5,1377477424
16,7153,3.5,1377477293
16,7361,3.5,1377477402
16,48394,4.0,1377477809
16,58559,4.5,1377476817
16,60069,4.0,1377477834
16,68954,4.0,1377477654
16,79132,3.0,1377476916
17,1,4.5,1305696483
17,47,4.0,1307262715
17,50,4.5,1305697013
17,110,4.5,1305696470
17,111,4.0,1326943208
17,150,3.5,1305696497
17,260,5.0,1305696468
17,293,3.5,1307262308
17,296,5.0,1305696455
17,318,5.0,1305696465
17,356,5.0,1305696457
17,480,4.5,1305696463
17,527,4.5,1305696664
17,541,3.5,1322628857
17,589,4.5,1305696475
17,590,4.5,1305696492
17,592,4.5,1305696480
17,593,4.5,1305696461
17,750,4.5,1307262443
17,780,4.0,1305696486
17,858,5.0,1305696683
17,904,4.0,1307262274
17,1036,4.0,1305696741
17,1089,4.0,1307262280
17,1193,4.5,1305696771
17,1196,5.0,1305696635
17,1197,3.5,1305696774
17,1198,4.5,1305696619
17,1206,5.0,1322628945
17,1210,5.0,1305696490
17,1213,4.5,1305696699
17,1221,4.5,1305696752
17,1222,4.5,1305696870
17,1240,5.0,1305696931
17,1258,4.0,1322628838
17,1259,4.0,1305696786
17,1270,4.5,1305696846
17,1291,4.0,1305696691
17,1732,5.0,1322629209
17,2028,4.5,1305696726
17,2329,4.5,1305696670
17,2502,4.5,1322629245
17,2571,5.0,1305696756
17,2762,4.0,1305696835
17,2858,4.0,1322628761
17,2959,4.5,1305696867
17,3147,4.5,1322629233
17,3949,4.5,1322629083
17,4226,4.0,1305696762
17,4993,4.5,1305696817
17,5618,5.0,1322628751
17,5952,5.0,1305696823
17,7153,4.5,1305696820
17,33794,4.0,1305696851
17,48394,4.5,1322629142
17,48516,4.0,1305696748
17,58559,4.5,1305696675
17,60069,3.5,1305696839
17,68157,4.0,1305696894
17,79132,4.5,1305696716
18,1,3.5,1455209816
18,2,3.0,1455617462
18,6,4.0,1460138360
18,16,4.5,1461311583
18,32,4.0,1455209840
18,34,2.5,1455617533
18,47,4.5,1455050013
18,50,5.0,1455049343
18,104,2.5,1455748792
18,110,4.5,1455050170
18,111,4.0,1458516249
18,165,4.0,1455209902
18,208,3.0,1455617516
18,223,4.0,1455617470
18,231,2.5,1455748462
18,260,4.0,1455049368
18,288,4.0,1455617466
18,293,4.5,1455050049
18,296,4.0,1455050745
18,318,5.0,1455049328
18,329,4.0,1455231677
18,344,2.5,1455209869
18,356,4.5,1455050112
18,364,3.0,1455209887
18,367,2.5,1455618093
18,377,2.5,1455209879
18,380,2.5,1455209846
18,442,3.0,1455748803
18,457,3.5,1477432493
18,480,3.5,1455209811
18,500,3.5,1455618095
18,527,4.5,1455050006
18,541,4.0,1456745325
18,586,3.5,1455748696
18,588,3.5,1455209912
18,589,4.5,1455209793
18,590,4.0,1455209837
18,593,4.5,1455050067
18,595,3.0,1455209900
18,608,4.5,1455050069
18,648,3.0,1455209873
18,778,4.5,1455050179
18,780,4.0,1455209824
18,858,4.0,1455050024
18,904,4.5,1455050080
18,919,4.0,1455748544
18,924,4.0,1458516291
18,1036,4.0,1455618103
18,1080,4.5,1455231152
18,1089,4.0,1455051391
18,1136,4.5,1455210625
18,1193,4.5,1517686025
18,1196,4.0,1455209805
18,1198,4.0,1455049377
18,1206,4.5,1455050357
18,1208,3.5,1455051397
18,1210,4.5,1455209798
18,1213,4.5,1455050000
18,1214,4.0,1455050629
18,1219,4.5,1455050177
18,1221,5.0,1460242083
18,1222,4.5,1455050183
18,1240,4.0,1455618100
18,1246,4.0,1455618445
18,1270,4.0,1455748627
18,1291,4.0,1455059809
18,1356,4.5,1455231686
18,1391,3.0,1455529835
18,1517,2.5,1455748555
18,1527,3.5,1455050095
18,1580,3.5,1455748435
18,1617,4.0,1459375071
18,1653,3.5,1455748777
18,1682,3.0,1455231395
18,1704,4.0,1455050003
18,1721,4.0,1455748443
18,1732,4.5,1456958438
18,1784,3.5,1456672335
18,1917,3.0,1455748548
18,1961,4.0,1455050512
18,2011,3.5,1455748634
18,2012,3.0,1455748610
18,2028,4.0,1455209855
18,2115,4.0,1455748562
18,2324,4.5,1475001075
18,2329,4.0,1455209651
18,2571,4.5,1455209654
18,2683,2.5,1455231399
18,2706,3.5,1455231410
18,2762,4.5,1455209891
18,2918,3.5,1455748728
18,2959,4.5,1455049351
18,2997,4.0,1455231386
18,3147,4.0,1455231412
18,3578,4.5,1455209857
18,3793,4.0,1464994762
18,3949,4.5,1455529881
18,4011,4.5,1456958432
18,4226,4.5,1455231390
18,4306,4.0,1455209697
18,4886,4.0,1455209685
18,4896,3.5,1456923934
18,4963,4.0,1455209694
18,4973,4.0,1455209683
18,4993,4.5,1455209675
18,4995,4.5,1455209718
18,5218,4.0,1455209763
18,5349,4.0,1456923908
18,5418,4.0,1455749029
18,5445,4.0,1455209691
18,5816,3.5,1456923936
18,5952,3.5,1455209677
18,5989,4.0,1455209729
18,6365,3.5,1455750315
18,6377,4.0,1455049810
18,6539,4.5,1455049808
18,6874,3.5,1455049814
18,7153,4.5,1455049801
18,7361,4.0,1456924036
18,7438,3.5,1455654949
18,8360,3.5,1455654935
18,8368,3.5,1456923938
18,8961,3.5,1455209724
18,32587,3.5,1455654945
18,33794,4.5,1455050618
18,44191,4.5,1455050089
18,48394,4.0,1455049848
18,48516,4.5,1455049826
18,48780,4.5,1456958431
18,54286,4.0,1455050518
18,58559,4.0,1455049372
18,59315,4.0,1455618310
18,68157,3.5,1455059756
18,68954,4.0,1455749241
18,72998,4.0,1455749238
18,79132,4.5,1455050059
19,1,4.0,965705637
19,2,3.0,965704331
19,10,2.0,965709556
19,19,2.0,965708339
19,32,4.0,965703646
19,34,4.0,965705661
19,47,3.0,965710720
19,104,2.0,965706185
19,141,1.0,965706592
19,153,2.0,965707889
19,161,2.0,965710914
19,165,3.0,965711413
19,185,2.0,965704056
19,208,2.0,965709832
19,223,3.0,965705917
19,231,2.0,965706728
19,253,3.0,965704952
19,260,4.0,965704248
19,293,4.0,965710720
19,316,2.0,965703785
19,329,2.0,965709622
19,339,3.0,965706365
19,344,2.0,965706566
19,356,2.0,965706045
19,357,4.0,965706092
19,364,3.0,965709102
19,367,4.0,965704281
19,377,4.0,965711156
19,380,3.0,965707487
19,410,2.0,965706683
19,434,3.0,965709832
19,442,3.0,965703811
19,457,4.0,965710781
19,480,2.0,965703785
19,500,2.0,965706636
19,539,3.0,965706839
19,541,4.0,965703555
19,551,5.0,965706163
19,586,3.0,965707079
19,587,3.0,965706438
19,588,3.0,965706337
19,589,5.0,965710720
19,592,5.0,965709445
19,597,3.0,965706967
19,648,3.0,965709656
19,733,3.0,965709534
19,736,2.0,965709785
19,788,2.0,965703885
19,904,5.0,965712377
19,924,3.0,965712377
19,1073,4.0,965704248
19,1089,3.0,965710671
19,1097,5.0,965709282
19,1136,3.0,965705588
19,1193,4.0,965702660
19,1196,4.0,965703555
19,1197,5.0,965705725
19,1198,5.0,965709394
19,1200,3.0,965710693
19,1210,3.0,965709445
19,1214,4.0,965703555
19,1219,4.0,965704863
19,1240,4.0,965703605
19,1258,2.0,965704863
19,1259,3.0,965705725
19,1265,4.0,965705677
19,1270,4.0,965703583
19,1291,5.0,965709426
19,1307,3.0,965705962
19,1356,3.0,965709478
19,1391,3.0,965703997
19,1517,3.0,965705845
19,1527,5.0,965703811
19,1580,2.0,965703698
19,1584,3.0,965703628
19,1610,3.0,965710871
19,1617,4.0,965710565
19,1653,4.0,965703628
19,1732,3.0,965705896
19,1784,2.0,965706163
19,1917,2.0,965703973
19,1923,4.0,965705784
19,1968,2.0,965705917
19,2011,2.0,965703834
19,2012,3.0,965703915
19,2115,3.0,965709534
19,2174,4.0,965704248
19,2355,3.0,965705896
19,2396,4.0,965705784
19,2502,2.0,965706185
19,2571,4.0,965703605
19,2617,3.0,965705018
19,2628,3.0,965703756
19,2683,3.0,965706592
19,2706,3.0,965706636
19,2716,4.0,965704931
19,2762,4.0,965710565
19,2791,2.0,965705802
19,2797,3.0,965704248
19,2858,4.0,965702994
19,2916,3.0,965709500
19,2918,5.0,965705867
19,2959,5.0,965703109
19,2987,5.0,965709047
19,2997,4.0,965705619
19,3114,2.0,965705725
19,3578,3.0,965703221
19,3793,4.0,965702777
20,2,3.0,1054038313
20,34,4.0,1054038093
20,317,3.5,1054038283
20,364,5.0,1054038067
20,551,5.0,1054038128
20,586,3.0,1054038279
20,588,5.0,1054038059
20,595,5.0,1054038060
20,919,5.0,1054038078
20,1073,5.0,1054038071
20,1097,5.0,1054038065
20,2355,4.0,1054038063
20,2617,2.5,1054036168
20,2987,5.0,1054038485
20,3114,5.0,1054038084
20,3578,4.5,1054037169
20,3793,3.5,1054037246
20,3897,4.5,1054036184
20,3948,3.5,1054037203
20,3996,3.5,1054037208
20,4022,3.5,1054036206
20,4027,4.0,1054036290
20,4226,3.5,1054037196
20,4306,5.0,1054037117
20,4886,4.0,1054037089
20,4896,4.5,1054037243
20,4993,5.0,1054037162
20,4995,5.0,1054037101
20,5218,5.0,1054037258
20,5349,3.0,1054037241
20,5378,4.0,1054147227
20,5418,3.0,1054037279
20,5445,4.5,1054037115
20,5618,5.0,1054037190
20,5816,4.5,1054037077
20,5952,5.0,1054037144
20,5989,4.5,1054037112
20,6365,4.0,1054147167
21,1,3.5,1407618878
21,2,3.5,1419795031
21,10,5.0,1403459783
21,19,2.5,1419795052
21,165,3.5,1418846918
21,260,4.5,1417378080
21,293,3.0,1436989949
21,296,3.5,1500701533
21,356,4.5,1407617845
21,364,4.0,1418063557
21,367,3.0,1407617838
21,480,4.0,1418063303
21,500,2.5,1407617852
21,541,3.5,1452052129
21,551,0.5,1418063134
21,586,2.5,1376823478
21,588,4.0,1407618992
21,589,3.5,1418846818
21,592,3.5,1419795406
21,597,4.0,1407617864
21,648,4.5,1403637454
21,733,3.5,1412967983
21,780,3.5,1452052029
21,858,2.5,1376823648
21,1036,3.5,1418063296
21,1196,4.5,1403460820
21,1198,4.0,1417378082
21,1200,2.0,1419795311
21,1210,4.5,1417378078
21,1214,1.5,1419795364
21,1221,2.5,1428775441
21,1240,3.5,1436989924
21,1265,3.5,1428775428
21,1270,5.0,1407617830
21,1291,4.0,1417378089
21,1391,0.5,1468113524
21,1527,2.5,1403460635
21,1580,4.5,1407617833
21,1704,3.5,1418932074
21,1721,3.5,1418846922
21,2011,5.0,1417378095
21,2012,5.0,1418063227
21,2115,4.0,1403460900
21,2174,1.0,1500701981
21,2355,3.0,1441826921
21,2571,4.0,1412967844
21,2617,3.5,1468113361
21,2628,4.0,1418063222
21,2683,2.5,1427558183
21,2706,5.0,1376823724
21,2716,3.5,1407617856
21,2762,0.5,1403460436
21,2858,2.0,1441392960
21,2916,4.0,1418846927
21,2959,2.0,1441392954
21,3114,3.5,1419795374
21,3578,2.5,1436989941
21,3793,3.5,1441392970
21,3948,3.5,1421521749
21,4306,4.0,1418932197
21,4886,3.5,1418932236
21,4896,4.0,1418932147
21,4963,4.5,1403460880
21,4973,3.0,1403460991
21,4993,1.5,1419025153
21,5218,4.0,1407617661
21,5349,3.0,1441826946
21,5378,4.0,1403459855
21,5418,4.0,1412967834
21,5445,4.5,1418932153
21,5816,4.0,1418932149
21,5952,2.0,1419025155
21,5989,3.5,1421521738
21,6365,3.5,1418063571
21,6539,4.0,1419795351
21,6874,1.5,1468113479
21,7153,1.5,1419025150
21,7438,1.5,1468113476
21,8360,4.0,1419025402
21,8368,4.0,1412968057
21,8961,3.5,1441393027
21,32587,3.0,1468113492
21,33794,3.5,1441826836
21,44191,2.5,1418932060
21,49272,4.0,1418063254
21,54286,4.0,1412967989
21,58559,3.5,1376823495
21,59315,4.0,1418063513
21,68954,4.5,1407617748
21,72998,4.0,1418847046
21,79132,3.5,1441393020
22,253,4.0,1268726368
22,318,5.0,1268726193
22,356,5.0,1268726309
22,541,5.0,1268726271
22,858,3.0,1268726337
22,1193,5.0,1268726374
22,2959,3.5,1268726211
22,3578,4.0,1268727393
22,3949,0.5,1268726317
22,3996,4.5,1268726758
22,4027,2.5,1268726799
22,4226,3.0,1268726490
22,4306,3.0,1268727454
22,4878,1.5,1268726600
22,4886,3.5,1268727375
22,4993,1.0,1268726251
22,4995,3.5,1268727353
22,5418,3.5,1268727381
22,5816,0.5,1268726358
22,6377,3.5,1268727332
22,6539,2.5,1268727433
22,6874,4.0,1268726782
22,7153,1.0,1268726287
22,7361,3.5,1268726531
22,7438,5.0,1268726785
22,8961,4.0,1268726703
22,33794,2.5,1268726623
22,44191,0.5,1268727414
22,48394,1.5,1268726542
22,48516,2.5,1268726520
22,48780,4.0,1268726262
22,49272,5.0,1268727326
22,54286,2.5,1268727289
22,58559,3.0,1268727214
22,59315,0.5,1268727313
22,60069,2.0,1268726549
22,68157,4.0,1268726556
22,68954,2.0,1268726512
22,72998,3.5,1268726172
23,6,4.0,1107342267
23,32,3.5,1107341750
23,50,4.0,1107163741
23,293,4.0,1107341697
23,296,3.5,1107163773
23,300,3.0,1107342187
23,454,2.5,1107342160
23,541,5.0,1107164433
23,608,3.5,1107162895
23,750,3.0,1107164374
23,778,4.0,1107341701
23,858,3.5,1107163336
23,904,3.5,1107164418
23,912,3.5,1107163409
23,924,4.0,1107162966
23,1036,3.0,1107342203
23,1080,3.5,1107341620
23,1089,4.0,1107163817
23,1136,3.0,1107341920
23,1193,3.5,1107163763
23,1200,3.0,1107341788
23,1206,4.0,1107341571
23,1208,4.0,1107162888
23,1213,3.0,1107164469
23,1214,4.0,1107341579
23,1221,3.5,1107163341
23,1222,5.0,1107341684
23,1258,5.0,1107341607
23,1617,3.5,1107341560
23,3949,5.0,1107162656
23,3996,3.5,1107163815
23,4027,3.0,1107341758
23,4226,4.5,1107163706
23,4973,3.5,1107163755
23,5618,4.0,1107163683
23,6874,3.0,1107162696
23,7438,3.0,1107164467
23,8961,3.0,1107164371
24,6,4.5,1458941767
24,32,3.5,1458942033
24,50,4.0,1458942023
24,165,3.5,1458941746
24,253,3.5,1458941225
24,296,4.0,1458942020
24,316,3.5,1458941812
24,318,4.5,1458941989
24,356,4.5,1458940987
24,457,3.5,1458941545
24,593,4.5,1458941983
24,608,4.0,1458942040
24,733,3.0,1458941618
24,780,3.5,1458942032
24,1197,4.0,1458941008
24,1198,4.5,1458941536
24,1220,3.5,1458941742
24,1246,4.0,1458942000
24,1265,4.5,1458940991
24,1527,4.0,1458941643
